item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
5e63a0d80f1f,images_raw/5e63a0d80f1f.jpg,新家的诞生,Birth of a New Home,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/5e63a0d80f1f.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f1e60bf147cb,images_raw/f1e60bf147cb.jpg,困惑,Confusion,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/f1e60bf147cb.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
074618c0df66,images_raw/074618c0df66.jpg,百丈飞泉,Hundred-Foot Waterfall,惊奇,ading.artron.net,,,,unknown,阿丁,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://ading.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
1f30ff99f96b,images_raw/1f30ff99f96b.jpg,米开朗基罗的海岸幻影,Michelangelo's Coastal Phantom,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/1f30ff99f96b.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
9b6d4abbdc6d,images_raw/9b6d4abbdc6d.jpg,秋收,Autumn Harvest,悲伤,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
bea7ee674fa1,images_raw/bea7ee674fa1.jpg,开心的狗,Happy Dog,恐惧,artist.artron.net,https://artist.artron.net/artists23462/2-382916.html#w,,,unknown,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 开心的狗.jpg
2b70b23d92f2,images_raw/2b70b23d92f2.jpg,《苍穹》,Firmament,厌恶,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
971d6817ce95,images_raw/971d6817ce95.jpg,壮山,Majestic Mountain,惊奇,artist.artron.net,https://artist.artron.net/artists23471/2-385658.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 壮山
021ccbdcfcdc,images_raw/021ccbdcfcdc.jpg,《有格调》,Sophisticated,宁静,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
4ae8128f6886,images_raw/4ae8128f6886.jpg,藏匿游戏,Hide-and-Seek,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/4ae8128f6886.jpg,unknown,Claire Denarie-Soffietti,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
3a4939593c36,images_raw/3a4939593c36.jpg,在我皮肤上,Sur ma peau,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/3a4939593c36.jpg,unknown,Annabelle Amory,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
007cddd25db4,images_raw/007cddd25db4.jpg,创世纪,Genesis,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/007cddd25db4.jpg,unknown,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8b65e0c18de3,images_raw/8b65e0c18de3.jpg,早市,Morning Market,快乐,artist.artron.net; artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/8b65e0c18de3.jpg,unknown,Nga Tran; 党中华,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,https://artist.artron.net/artists314; https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,multiple_exact_work_url_candidates,needs_manual_review,Multiple work links matched title on source collection page; verify exact image visually.
b060131fcfd8,images_raw/b060131fcfd8.jpg,最后的酒吧,The Last Bar,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/b060131fcfd8.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
72a078c649f4,images_raw/72a078c649f4.jpg,南尼巴,Nanny Bar,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/72a078c649f4.jpg,unknown,Awe Haiwe,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/awe-haiwe?view=grid&collections%5B%5D=2197639,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
f842d398a03b,images_raw/f842d398a03b.jpg,感知的天界线索,Perceived Celestial Clues,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/f842d398a03b.jpg,unknown,Bogdan Dide,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/bogdan-dide?view=grid&collections%5B%5D=1714582,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c82ef27f1f7e,images_raw/c82ef27f1f7e.jpg,喜迎东方日出,Welcoming the Eastern Sunrise,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/c82ef27f1f7e.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
8e6c65fee62a,images_raw/8e6c65fee62a.jpg,兰心如君子,Orchid Heart Like a Gentleman,宁静,mazhangcheng.artron.net,,,,unknown,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://mazhangcheng.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
be2e4aa15c3e,images_raw/be2e4aa15c3e.jpg,阳光,Sunshine,惊奇,artist.artron.net; artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/be2e4aa15c3e.jpg,unknown,Claire Denarie-Soffietti; 党中华,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,https://artist.artron.net/artists314; https://www.artmajeur.com/claire-denarie-soffietti?view=grid&collections%5B%5D=2130209,multiple_exact_work_url_candidates,needs_manual_review,Multiple work links matched title on source collection page; verify exact image visually.
30ce1b91bbc2,images_raw/30ce1b91bbc2.jpg,孩子与蓝鸟,Child and Bluebird,愤怒,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/30ce1b91bbc2.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
150d2290490e,images_raw/150d2290490e.jpg,懂得如何着手,Knowing How to Begin,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/150d2290490e.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
cd4dd577dc2a,images_raw/cd4dd577dc2a.jpg,反向的鱼,Fish in Reverse,恐惧,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
0e1d769d2be4,images_raw/0e1d769d2be4.jpg,穿着古老服装的女人,Woman in Ancient Attire,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
18736aee017b,images_raw/18736aee017b.jpg,海滩日,Beach Day,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/18736aee017b.jpg,unknown,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
b8c12223ba60,images_raw/b8c12223ba60.jpg,松江水镇,Songjiang Water Town,悲伤,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
86f653917ec2,images_raw/86f653917ec2.jpg,成都青羊宫茶馆,"Teahouse at Qingyang Palace, Chengdu",宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
4fa23acb4c42,images_raw/4fa23acb4c42.jpg,当中国觉醒，整个世界将颤抖,"When China Awakens, the World Will Tremble",恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/4fa23acb4c42.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
436d3a4b0b8d,images_raw/436d3a4b0b8d.jpg,感知回望,Looking Back in Perception,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/436d3a4b0b8d.jpg,unknown,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a21c1775247d,images_raw/a21c1775247d.jpg,七位王子,I sette principáti,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/a21c1775247d.jpg,unknown,Elisa De Montis,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/elisa-de-montis?view=grid&collections%5B%5D=2450866,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
49fe8df26017,images_raw/49fe8df26017.jpg,他从远方归来,He Returned from Afar,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/49fe8df26017.jpg,unknown,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4dddc8a5d7d9,images_raw/4dddc8a5d7d9.jpg,抓住机会,Seize the Opportunity,惊奇,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/4dddc8a5d7d9.jpg,unknown,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a2d46b3cb4d1,images_raw/a2d46b3cb4d1.jpg,茶时光,Tea Time,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/a2d46b3cb4d1.jpg,unknown,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8b92b6d285f6,images_raw/8b92b6d285f6.jpg,慈祥,Kindness,敬畏,hanyuchen.artron.net,,,,unknown,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://hanyuchen.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
6b7d864c888e,images_raw/6b7d864c888e.jpg,山中隐者,Hermit in the Mountains,恐惧,yueminjun.artron.net,,,,unknown,岳敏君,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://yueminjun.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
19b57d09297c,images_raw/19b57d09297c.jpg,爱的科学,Sciences d'Amour,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/19b57d09297c.jpg,unknown,Antoine Alran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8abe9c81c826,images_raw/8abe9c81c826.jpg,他乡的回忆,Memories of Another Land,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/8abe9c81c826.jpg,unknown,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
062f326b8e98,images_raw/062f326b8e98.jpg,玄山,Mysterious Mountain,惊奇,artist.artron.net,https://artist.artron.net/artists23471/2-385665.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 玄山
893aad54af49,images_raw/893aad54af49.jpg,炊烟倒入船,Smoke Pours into the Boat,厌恶,guanpuxue.artron.net,,,,unknown,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://guanpuxue.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
9a1e0ee6d44a,images_raw/9a1e0ee6d44a.jpg,城市。清晨。,City. Morning.,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/9a1e0ee6d44a.jpg,unknown,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
df7b2dba5cdd,images_raw/df7b2dba5cdd.jpg,太庙,Imperial Ancestral Temple,恐惧,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
ab33bbd55ad5,images_raw/ab33bbd55ad5.jpg,奇妙的逃避,Marvelous Escape,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
a7d5207f9ea6,images_raw/a7d5207f9ea6.jpg,闭嘴！,Shut Up!,愤怒,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/a7d5207f9ea6.jpg,unknown,Artmajeur painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
77275c1a67bd,images_raw/77275c1a67bd.jpg,橙色光辉,Orange Radiance,快乐,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/77275c1a67bd.jpg,unknown,Viktor Sheleg,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4283fc65cf83,images_raw/4283fc65cf83.jpg,信仰赋予翅膀,Faith Gives Wings,敬畏,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
8551ae7f80f7,images_raw/8551ae7f80f7.jpg,亿万恩典拯救世界,Billions of Graces Save the World,恐惧,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/8551ae7f80f7.jpg,unknown,Dags Vidulejs,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.",https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,source_collection_inferred_from_local_title,local_title_or_translation_match,Source collection inferred from local add-pic folder using title_zh/title_en and translation-cache matching; exact work-page URL remains unverified.
9a4dae4d2820,images_raw/9a4dae4d2820.jpg,湛蓝微光,Azure Glow,恐惧,artist.artron.net,https://artist.artron.net/artists23471/2-385670.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 湛蓝微光
a62f9fc50576,images_raw/a62f9fc50576.jpg,盲目于时光,Blind to Time,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/a62f9fc50576.jpg,unknown,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
1ab9ad174c36,images_raw/1ab9ad174c36.jpg,《大地歌谣》,Ode to the Earth,快乐,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
cc2a8b43be5b,images_raw/cc2a8b43be5b.jpg,思考者,Thinker,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/cc2a8b43be5b.jpg,unknown,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
aa5e88096417,images_raw/aa5e88096417.jpg,被拒者,The Rejected,悲伤,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
814713f5d813,images_raw/814713f5d813.jpg,竹石相依,Bamboo and Rock Harmony,惊奇,mazhangcheng.artron.net,,,,unknown,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://mazhangcheng.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
40012f7f4cee,images_raw/40012f7f4cee.jpg,竞赛,Competition,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/40012f7f4cee.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
30853fcb8d32,images_raw/30853fcb8d32.jpg,情侣与红鸟,Couple and Red Bird,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/30853fcb8d32.jpg,unknown,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
dca21e3fef6e,images_raw/dca21e3fef6e.jpg,可爱的一家人,A Lovely Family,厌恶,artist.artron.net,,,,unknown,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,multiple_exact_work_url_candidates,needs_manual_review,Multiple work links matched title on source collection page; verify exact image visually.
fea17cf6dcb3,images_raw/fea17cf6dcb3.jpg,我们回来了,We Are Back,宁静,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/fea17cf6dcb3.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
