item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_collection_url,source_page_url,exact_url_status,exact_url_confidence,attribution,notes,exact_url_notes
8b92b6d285f6,images_raw/8b92b6d285f6.jpg,慈祥,Kindness,敬畏,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6b7d864c888e,images_raw/6b7d864c888e.jpg,山中隐者,Hermit in the Mountains,恐惧,yueminjun.artron.net,https://yueminjun.artron.net/,,no_work_url_match_on_collection_pages,,岳敏君,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
19b57d09297c,images_raw/19b57d09297c.jpg,爱的科学,,快乐,artmajeur.com,https://www.artmajeur.com/antoine-alran?view=grid&collections%5B%5D=2199799,,blocked_or_dynamic_manual_check_needed,,Antoine Alran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
8abe9c81c826,images_raw/8abe9c81c826.jpg,他乡的回忆,Memories of Another Land,宁静,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
893aad54af49,images_raw/893aad54af49.jpg,炊烟倒入船,Smoke Pours into the Boat,厌恶,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
9a1e0ee6d44a,images_raw/9a1e0ee6d44a.jpg,城市。清晨。,,悲伤,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
df7b2dba5cdd,images_raw/df7b2dba5cdd.jpg,太庙,Imperial Ancestral Temple,恐惧,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
ab33bbd55ad5,images_raw/ab33bbd55ad5.jpg,奇妙的逃避,Marvelous Escape,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
a7d5207f9ea6,images_raw/a7d5207f9ea6.jpg,闭嘴！,Shut Up!,愤怒,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
77275c1a67bd,images_raw/77275c1a67bd.jpg,橙色光辉,,快乐,artmajeur.com,https://www.artmajeur.com/zh/yi-shu-pin?hybrid_query=%20Viktor%20Sheleg%20,,blocked_or_dynamic_manual_check_needed,,Viktor Sheleg,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4283fc65cf83,images_raw/4283fc65cf83.jpg,信仰赋予翅膀,,敬畏,,,,no_collection_url_available,,,No local title/filename source match found yet.,
8551ae7f80f7,images_raw/8551ae7f80f7.jpg,亿万恩典拯救世界,Billions of Graces Save the World,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
a62f9fc50576,images_raw/a62f9fc50576.jpg,盲目于时光,Blind to Time,悲伤,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,,blocked_or_dynamic_manual_check_needed,,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
1ab9ad174c36,images_raw/1ab9ad174c36.jpg,《大地歌谣》,Ode to the Earth,快乐,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
cc2a8b43be5b,images_raw/cc2a8b43be5b.jpg,思考者,,厌恶,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,,blocked_or_dynamic_manual_check_needed,,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
aa5e88096417,images_raw/aa5e88096417.jpg,被拒者,The Rejected,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
814713f5d813,images_raw/814713f5d813.jpg,竹石相依,Bamboo and Rock Harmony,惊奇,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
40012f7f4cee,images_raw/40012f7f4cee.jpg,竞赛,,厌恶,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
30853fcb8d32,images_raw/30853fcb8d32.jpg,情侣与红鸟,Couple and Red Bird,悲伤,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
dca21e3fef6e,images_raw/dca21e3fef6e.jpg,可爱的一家人,A Lovely Family,厌恶,artist.artron.net,https://artist.artron.net/artists23462/sale-0-0-0-1-1/,,multiple_exact_work_url_candidates,needs_manual_review,苏大朝,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Multiple work links matched title on source collection page; verify exact image visually.
fea17cf6dcb3,images_raw/fea17cf6dcb3.jpg,我们回来了,,宁静,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
aadc301ec51c,images_raw/aadc301ec51c.jpg,景山,Scenic Mountain,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
7c5ed693e0b8,images_raw/7c5ed693e0b8.jpg,《奇异空间》,Strange Space,惊奇,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
2f6707c3b847,images_raw/2f6707c3b847.jpg,起飞与坠落 2,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
1b07328324b1,images_raw/1b07328324b1.jpg,路漫漫,Long Journey,敬畏,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
215a472ccd19,images_raw/215a472ccd19.jpg,紧急情况,,厌恶,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c98ca76d543c,images_raw/c98ca76d543c.jpg,疯狂的腿,,厌恶,,,,no_collection_url_available,,,No local title/filename source match found yet.,
d52e0cbba086,images_raw/d52e0cbba086.jpg,边界,Boundaries,厌恶,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
91f50c23fc2f,images_raw/91f50c23fc2f.jpg,夜晚的紫,Purple Night,惊奇,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
70f76e38d988,images_raw/70f76e38d988.jpg,扬帆远航,Setting Sail,宁静,mazhangcheng.artron.net,https://mazhangcheng.artron.net/,,no_work_url_match_on_collection_pages,,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
aeef57584fe0,images_raw/aeef57584fe0.jpg,草堂,Thatched Cottage,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
edd2983324cc,images_raw/edd2983324cc.jpg,改变不会在等待中到来,,敬畏,artmajeur.com,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,,blocked_or_dynamic_manual_check_needed,,Ganiyat Abdulazeez,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4f56f0d1a737,images_raw/4f56f0d1a737.jpg,别有天地,Another World,宁静,ading.artron.net,https://ading.artron.net/,,no_work_url_match_on_collection_pages,,阿丁,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
74fcf37aaf27,images_raw/74fcf37aaf27.jpg,外太空贺卡 4,Space Postcard 4,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
385c5d207b62,images_raw/385c5d207b62.jpg,海阔天空,Boundless Sky,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
a211e992d223,images_raw/a211e992d223.jpg,人生的思考,Reflections on Life,宁静,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
5bebb336604e,images_raw/5bebb336604e.jpg,都市脉动1,Urban Pulse 1,惊奇,,,,no_collection_url_available,,,No local title/filename source match found yet.,
e4b69a80f90c,images_raw/e4b69a80f90c.jpg,冲动,,愤怒,,,,no_collection_url_available,,,No local title/filename source match found yet.,
c53fef756797,images_raw/c53fef756797.jpg,疯狂,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f586cfcc206e,images_raw/f586cfcc206e.jpg,夜色（黑龙江畔）,Nightscape (Banks of the Heilongjiang),悲伤,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
3610cd44fa81,images_raw/3610cd44fa81.jpg,悲伤的小丑,Sad Clown,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
909c949dad25,images_raw/909c949dad25.jpg,《静谧》,Serenity,恐惧,artmajeur.com; huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21; https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec; 黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
936ee0ee21e4,images_raw/936ee0ee21e4.jpg,歌剧歌手,,厌恶,,,,no_collection_url_available,,,No local title/filename source match found yet.,
4672188789a7,images_raw/4672188789a7.jpg,哈尔滨街头,Harbin Streets,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
43137ec12098,images_raw/43137ec12098.jpg,双影,Dual Shadows,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
eab52362c481,images_raw/eab52362c481.jpg,王家坪,Wangjiaping,敬畏,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
b116e801f0aa,images_raw/b116e801f0aa.jpg,呼吉野的家,Home of Yoshino,快乐,haiyang.artron.net,https://haiyang.artron.net/works_index_1,,no_work_url_match_on_collection_pages,,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
8d8a52eda4c8,images_raw/8d8a52eda4c8.jpg,东坡游春图,Dongpo's Spring Outing Painting,悲伤,ading.artron.net,https://ading.artron.net/,,no_work_url_match_on_collection_pages,,阿丁,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
5424c12442b9,images_raw/5424c12442b9.jpg,德格牧人家,Home of the Dege Shepherds,宁静,hanyuchen.artron.net,https://hanyuchen.artron.net/,,no_work_url_match_on_collection_pages,,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
d4addde2ca14,images_raw/d4addde2ca14.jpg,不宜居的星球,Uninhabitable Planet,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
00bb39eeacb3,images_raw/00bb39eeacb3.jpg,迷宫,,快乐,artmajeur.com,https://www.artmajeur.com/ta00?view=grid&collections%5B0%5D=2214331&page=1,,blocked_or_dynamic_manual_check_needed,,Ta,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0195f572e5f8,images_raw/0195f572e5f8.jpg,是否应牵着一条飞鱼,Should One Hold a Flying Fish?,恐惧,artmajeur.com,https://www.artmajeur.com/picrate?view=grid&collections%5B%5D=1775407,,blocked_or_dynamic_manual_check_needed,,Picrate,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
30db275aa068,images_raw/30db275aa068.jpg,白色交响曲,,悲伤,artmajeur.com,https://www.artmajeur.com/chloe-kaemmerer?view=grid&collections%5B%5D=2320546,,blocked_or_dynamic_manual_check_needed,,Chloe Kaemmerer,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0ed104c16158,images_raw/0ed104c16158.jpg,黑鸟,,悲伤,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
349710bdf95b,images_raw/349710bdf95b.jpg,大地灵魂 2,大地灵魂 2,敬畏,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
c0a819759845,images_raw/c0a819759845.jpg,内外乐园,,厌恶,artmajeur.com,https://www.artmajeur.com/dags-vidulejs?view=grid&collections%5B%5D=2194390,,blocked_or_dynamic_manual_check_needed,,Dags Vidulejs,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
46f968491696,images_raw/46f968491696.jpg,低潮,,宁静,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d23e017b119b,images_raw/d23e017b119b.jpg,幻想,,厌恶,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
6a2d57cd5388,images_raw/6a2d57cd5388.jpg,反弹,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
d547f0d4800f,images_raw/d547f0d4800f.jpg,等待假期,,恐惧,artmajeur.com,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,,blocked_or_dynamic_manual_check_needed,,Igor Shulman,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
646eedf4686c,images_raw/646eedf4686c.jpg,青藤书屋,Green Vine Study,宁静,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
bb4ca760e4bf,images_raw/bb4ca760e4bf.jpg,艰难的轨迹,Difficult Path,悲伤,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
87cb06976dd9,images_raw/87cb06976dd9.jpg,好山好水好风光,Beautiful Scenery,惊奇,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
ba50703eec4d,images_raw/ba50703eec4d.jpg,玉树哈秀的野兔,Jade Tree Hare,恐惧,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
2872f2ea39d6,images_raw/2872f2ea39d6.jpg,献给玫瑰,For the Rose,快乐,artmajeur.com,https://www.artmajeur.com/oluwapelumi-olaosun?view=grid&collections%5B%5D=2301889,,blocked_or_dynamic_manual_check_needed,,Oluwapelumi Olaosun,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
a15cc3705b7d,images_raw/a15cc3705b7d.jpg,蛤蜊田,,敬畏,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
0cf80c920c66,images_raw/0cf80c920c66.jpg,求救信号,,悲伤,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
913dcae8baba,images_raw/913dcae8baba.jpg,拉萨街头,Streets of Lhasa,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
3134c6885767,images_raw/3134c6885767.jpg,自由坠落,,恐惧,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
5f8e665a317d,images_raw/5f8e665a317d.jpg,麦积山,Maijishan,厌恶,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
763b7e1fa7f7,images_raw/763b7e1fa7f7.jpg,反面,,悲伤,artmajeur.com,https://www.artmajeur.com/annabelle-amory?view=grid&collections%5B%5D=2064842,,blocked_or_dynamic_manual_check_needed,,Annabelle Amory,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
12537dd03549,images_raw/12537dd03549.jpg,月光下,Moonlight,快乐,artmajeur.com,https://www.artmajeur.com/robert-van-den-herik?view=grid&collections%5B0%5D=1744639&page=2,,blocked_or_dynamic_manual_check_needed,,Robert Van Den Herik,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
7555e5463b0c,images_raw/7555e5463b0c.jpg,播种,Sowing,快乐,daize.artron.net,https://daize.artron.net/,,no_work_url_match_on_collection_pages,,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
6e47216a7a6c,images_raw/6e47216a7a6c.jpg,午后的街口,Afternoon Street Corner,宁静,,,,no_collection_url_available,,,No local title/filename source match found yet.,
6a0d0a49234a,images_raw/6a0d0a49234a.jpg,下地狱,Descent into Hell,恐惧,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
134956295e53,images_raw/134956295e53.jpg,抽烟致死,,厌恶,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f1ff0c6ffd13,images_raw/f1ff0c6ffd13.jpg,旗帜,,厌恶,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
2fbe3007a8eb,images_raw/2fbe3007a8eb.jpg,《如梦似幻》,Dreamlike Illusion,惊奇,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
9a91a38ec8f1,images_raw/9a91a38ec8f1.jpg,巅峰 2,Pinnacle 2,宁静,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
cc17613b2be1,images_raw/cc17613b2be1.jpg,就像在下雨一样,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
fac8930f43d4,images_raw/fac8930f43d4.jpg,我也是宇宙,,惊奇,artmajeur.com,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,,blocked_or_dynamic_manual_check_needed,,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
f0c4f3857c85,images_raw/f0c4f3857c85.jpg,征服，第二阶段,,厌恶,,,,no_collection_url_available,,,No local title/filename source match found yet.,
3a87827d7ef4,images_raw/3a87827d7ef4.jpg,刺痛,Sting,厌恶,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
592133ef1675,images_raw/592133ef1675.jpg,秋日午后,,悲伤,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
2ba6937a648a,images_raw/2ba6937a648a.jpg,舍弃,Abandonment,宁静,yueminjun.artron.net,https://yueminjun.artron.net/,,no_work_url_match_on_collection_pages,,岳敏君,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
e0e97436525c,images_raw/e0e97436525c.jpg,《举头三尺有神明》,"Three Feet Above, the Gods Observe",恐惧,huangjiannan.artron.net,https://huangjiannan.artron.net/works_index_21,,no_work_url_match_on_collection_pages,,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,No matching work title found in crawled collection pages.
b46fdcbc728d,images_raw/b46fdcbc728d.jpg,码头,,厌恶,artmajeur.com,https://www.artmajeur.com/nga-tran?view=grid&collections%5B%5D=2287606,,blocked_or_dynamic_manual_check_needed,,Nga Tran,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
e0d4ac4604b9,images_raw/e0d4ac4604b9.jpg,白荷,White Lotus,宁静,guanpuxue.artron.net,https://guanpuxue.artron.net/,,no_work_url_match_on_collection_pages,,管朴学,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,No matching work title found in crawled collection pages.
22369fd59f70,images_raw/22369fd59f70.jpg,梦魇_孵化者,,恐惧,,,,no_collection_url_available,,,No local title/filename source match found yet.,
205b0cad1622,images_raw/205b0cad1622.jpg,美丽女孩,,惊奇,artmajeur.com,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,,blocked_or_dynamic_manual_check_needed,,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
15b49eba10c4,images_raw/15b49eba10c4.jpg,孩子,Child,惊奇,,,,no_collection_url_available,,,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files.",
4662671554db,images_raw/4662671554db.jpg,锦绣河山,Magnificent Landscape,敬畏,,,,no_collection_url_available,,,No local title/filename source match found yet.,
